OTU_id	10	11	113	120	124	13	132	14	15	16	17	18	19	2	20	21	22	23	24	25	26	28	29	32	33	35	36	37	38	39	4	48	50	51	52	55	56	6	60	61	67	68	7	71	72	74	75	76	78	79	8	82	83	86	87	9	92	98	99
10	1.000	-0.031	-0.085	0.028	0.014	-0.109	0.009	0.091	0.028	-0.018	0.001	0.129	0.059	-0.003	0.103	0.042	0.024	-0.039	0.021	-0.049	-0.033	0.011	-0.027	0.006	-0.053	-0.007	0.045	-0.036	-0.008	0.003	-0.076	-0.010	-0.068	0.000	0.075	-0.006	0.041	-0.163	0.035	0.041	0.041	0.057	-0.009	-0.003	-0.003	-0.015	0.044	-0.081	-0.142	0.000	-0.078	-0.041	0.002	-0.004	0.156	0.003	-0.025	0.012	0.011
11	-0.031	1.000	-0.088	-0.039	-0.080	0.062	0.021	0.110	0.085	0.108	0.071	0.018	-0.022	0.146	-0.087	0.031	-0.076	-0.057	-0.024	0.071	-0.085	-0.020	0.051	0.054	0.033	0.003	0.013	-0.005	-0.057	-0.035	-0.055	-0.002	-0.045	-0.154	0.024	0.048	0.121	-0.025	-0.035	-0.044	-0.063	-0.073	0.078	0.026	-0.010	0.105	0.045	-0.063	0.006	-0.030	-0.025	0.058	0.040	0.022	-0.021	0.024	0.014	0.051	-0.080
113	-0.085	-0.088	1.000	-0.002	-0.034	-0.120	-0.053	-0.070	0.013	-0.041	-0.011	-0.060	-0.066	-0.040	0.045	-0.044	0.019	0.047	0.068	-0.046	-0.029	-0.016	0.049	-0.040	-0.047	0.032	-0.027	0.010	0.070	0.024	0.043	-0.000	-0.061	0.022	-0.017	0.044	0.025	-0.077	-0.027	0.104	0.060	0.075	-0.046	0.006	-0.008	0.037	0.073	0.084	-0.013	0.061	0.022	0.007	0.008	0.082	0.007	-0.073	-0.011	0.010	0.021
120	0.028	-0.039	-0.002	1.000	-0.008	0.006	-0.053	0.024	0.001	-0.055	0.026	0.073	-0.093	-0.033	0.030	0.104	-0.011	0.023	-0.018	-0.000	0.010	0.002	-0.060	-0.024	0.027	0.044	0.031	0.017	-0.010	0.009	0.030	-0.015	0.062	0.115	-0.006	-0.017	-0.019	-0.046	-0.041	-0.043	-0.029	0.017	-0.009	0.037	-0.053	-0.045	-0.041	0.011	-0.005	0.026	0.019	-0.053	-0.019	0.005	-0.033	0.068	-0.005	-0.040	0.043
124	0.014	-0.080	-0.034	-0.008	1.000	0.007	0.075	-0.091	-0.044	-0.095	-0.033	-0.100	-0.080	-0.045	0.050	0.010	0.019	0.070	-0.017	0.057	0.091	0.043	0.115	0.015	0.001	-0.039	-0.035	0.045	0.025	0.062	-0.011	0.004	0.081	-0.014	-0.013	0.010	-0.090	0.089	-0.033	0.025	0.093	0.016	0.031	-0.011	-0.027	-0.054	-0.034	-0.056	-0.027	-0.057	-0.023	0.009	-0.159	0.030	0.027	-0.020	-0.018	0.035	0.037
13	-0.109	0.062	-0.120	0.006	0.007	1.000	-0.005	0.017	-0.026	0.201	0.040	-0.014	-0.035	0.215	0.046	0.008	-0.084	0.087	-0.097	0.182	0.004	-0.021	0.108	0.012	0.130	-0.025	-0.078	-0.038	0.001	-0.055	0.044	0.015	-0.011	0.005	0.068	-0.010	-0.040	0.153	-0.075	-0.115	0.137	0.032	-0.031	0.025	0.038	0.072	-0.083	0.030	-0.044	0.007	-0.029	-0.005	0.038	-0.011	-0.095	0.219	0.036	-0.004	0.004
132	0.009	0.021	-0.053	-0.053	0.075	-0.005	1.000	-0.026	0.023	-0.000	-0.067	-0.048	-0.023	0.058	0.051	0.020	0.048	-0.145	0.019	0.067	0.007	0.036	-0.015	0.051	-0.002	0.059	0.045	-0.040	0.003	-0.101	-0.014	-0.062	0.046	-0.099	-0.065	0.052	-0.020	0.029	-0.052	0.068	-0.005	0.010	0.073	-0.044	0.003	-0.042	-0.066	0.108	0.037	0.015	0.011	-0.023	-0.079	-0.048	-0.008	-0.034	0.057	-0.012	-0.001
14	0.091	0.110	-0.070	0.024	-0.091	0.017	-0.026	1.000	0.006	0.112	0.033	-0.044	0.032	0.053	-0.096	0.054	0.041	-0.065	-0.026	0.062	-0.020	-0.078	0.059	0.017	-0.013	-0.063	0.040	-0.039	-0.051	-0.037	0.052	0.048	-0.004	0.008	-0.008	0.082	0.095	0.050	0.027	-0.032	-0.023	-0.046	-0.071	-0.025	-0.014	-0.020	-0.032	0.010	0.101	-0.009	0.052	-0.096	-0.077	-0.078	0.077	0.077	-0.023	-0.025	0.008
15	0.028	0.085	0.013	0.001	-0.044	-0.026	0.023	0.006	1.000	0.053	-0.113	0.094	-0.003	0.020	-0.017	-0.012	-0.084	-0.036	0.060	-0.091	0.063	0.035	0.010	0.039	0.063	0.011	-0.009	-0.006	0.015	-0.019	0.011	0.010	0.054	0.012	-0.015	0.027	-0.011	-0.086	0.022	0.004	-0.025	-0.025	-0.055	-0.006	-0.054	0.032	-0.048	0.098	0.107	-0.091	0.051	-0.063	0.004	-0.019	0.008	0.031	0.009	0.003	-0.043
16	-0.018	0.108	-0.041	-0.055	-0.095	0.201	-0.000	0.112	0.053	1.000	-0.023	0.055	-0.123	0.110	-0.006	-0.070	0.001	-0.012	-0.107	-0.053	-0.080	0.154	0.052	-0.028	-0.021	-0.025	-0.051	0.002	-0.015	0.013	-0.020	0.053	0.050	-0.017	0.046	-0.077	0.010	0.096	0.011	-0.081	0.056	0.041	0.025	0.042	-0.021	0.122	0.051	-0.025	0.008	-0.030	0.018	0.030	-0.033	-0.006	-0.088	0.040	-0.051	-0.029	0.025
