OTU_id	1	100	101	103	114	116	118	130	142	148	163	166	169	17	173	176	184	191	198	2	205	208	217	218	22	221	236	242	254	26	269	27	299	3	301	333	343	344	353	392	40	400	403	423	467	47	48	5	63	66	88	9
1	1.000	0.022	0.000	0.031	0.039	-0.091	0.079	0.041	-0.010	-0.070	-0.004	-0.089	0.091	-0.103	-0.052	-0.028	-0.036	-0.019	0.063	0.003	-0.048	-0.054	-0.060	0.128	0.099	-0.034	0.020	-0.077	-0.023	-0.017	0.022	-0.068	0.036	-0.009	-0.065	0.001	-0.041	0.115	0.046	-0.015	0.052	0.045	0.175	-0.017	0.046	0.054	-0.011	-0.016	-0.120	-0.070	0.088	-0.047
100	0.022	1.000	0.056	0.099	0.083	0.063	0.051	-0.101	-0.066	0.111	-0.013	-0.043	-0.019	-0.076	0.009	0.056	-0.010	-0.017	-0.070	-0.066	-0.076	-0.101	-0.045	-0.072	-0.060	0.008	0.005	-0.002	-0.012	0.060	0.022	0.103	0.013	-0.069	-0.028	-0.051	0.091	0.002	0.036	-0.008	0.090	-0.007	-0.049	-0.008	-0.066	0.005	-0.024	-0.011	0.089	0.078	-0.073	-0.037
101	0.000	0.056	1.000	-0.084	0.022	-0.121	0.026	0.054	-0.041	0.056	-0.063	-0.095	0.050	-0.070	0.051	-0.011	-0.027	-0.042	-0.084	-0.092	0.079	-0.026	0.015	-0.026	0.103	-0.061	0.061	0.092	0.004	0.043	0.031	0.010	-0.089	0.042	0.077	0.006	-0.000	0.092	-0.015	0.002	0.020	0.044	0.081	0.072	-0.132	-0.100	0.060	0.060	-0.074	-0.047	0.035	-0.044
103	0.031	0.099	-0.084	1.000	0.207	-0.087	0.054	-0.115	0.045	0.052	-0.049	-0.116	0.031	0.058	-0.052	0.004	-0.117	0.105	-0.034	-0.084	-0.137	-0.005	-0.056	-0.095	-0.028	-0.060	-0.059	0.183	-0.049	0.025	-0.009	0.072	0.101	0.048	-0.058	-0.126	0.099	-0.106	-0.043	-0.063	0.039	-0.039	-0.044	-0.014	0.027	0.031	0.053	0.004	0.045	0.120	-0.018	0.069
114	0.039	0.083	0.022	0.207	1.000	-0.034	0.085	0.189	0.022	-0.057	-0.038	0.072	-0.036	-0.026	-0.052	-0.081	-0.105	0.023	0.059	-0.046	-0.105	0.052	-0.049	-0.186	-0.144	-0.070	-0.051	0.019	-0.056	0.139	0.015	-0.055	0.035	-0.214	-0.120	0.089	-0.058	0.015	0.072	0.145	-0.017	0.095	0.020	0.082	-0.014	-0.043	-0.046	0.021	0.055	0.137	-0.037	0.003
116	-0.091	0.063	-0.121	-0.087	-0.034	1.000	0.133	0.001	0.017	-0.074	0.058	0.000	0.169	0.079	-0.055	-0.008	-0.059	-0.009	0.038	0.188	0.055	-0.066	-0.073	-0.122	-0.136	-0.007	0.219	-0.063	0.019	-0.084	-0.004	0.011	-0.003	-0.139	0.096	0.097	0.131	-0.005	0.155	0.091	-0.029	-0.175	-0.116	0.069	0.033	0.031	-0.036	-0.133	0.028	0.073	0.037	0.092
118	0.079	0.051	0.026	0.054	0.085	0.133	1.000	-0.157	0.026	-0.001	-0.000	0.065	0.129	-0.041	0.006	-0.015	-0.043	-0.110	0.038	0.041	-0.069	0.004	-0.090	-0.018	-0.117	0.026	0.071	-0.122	-0.034	0.011	0.004	-0.101	-0.093	0.026	-0.118	0.015	0.031	-0.017	0.024	0.035	0.022	0.104	0.039	-0.045	-0.038	0.106	-0.014	-0.093	-0.021	-0.068	-0.029	-0.001
130	0.041	-0.101	0.054	-0.115	0.189	0.001	-0.157	1.000	-0.023	-0.163	-0.105	-0.101	0.069	-0.165	-0.034	-0.074	-0.110	0.067	0.144	-0.028	0.127	-0.006	0.141	-0.044	0.105	-0.014	-0.048	0.137	-0.014	0.112	-0.028	-0.098	-0.033	-0.027	0.118	0.069	-0.172	0.052	0.071	0.015	-0.093	-0.000	0.035	0.014	-0.003	-0.031	-0.000	-0.043	-0.009	0.165	-0.017	-0.004
142	-0.010	-0.066	-0.041	0.045	0.022	0.017	0.026	-0.023	1.000	0.008	0.029	0.006	0.134	0.140	0.052	0.113	0.060	-0.021	-0.035	-0.048	0.024	-0.096	-0.077	-0.039	0.045	-0.024	0.069	-0.026	0.024	-0.087	-0.033	-0.046	-0.005	0.028	0.144	-0.034	0.144	-0.094	-0.040	0.030	-0.116	0.012	0.012	-0.047	0.012	-0.045	0.039	0.084	-0.074	-0.052	-0.127	0.026
148	-0.070	0.111	0.056	0.052	-0.057	-0.074	-0.001	-0.163	0.008	1.000	0.119	-0.065	0.023	0.025	0.048	0.094	-0.095	-0.031	0.059	0.041	0.064	0.165	0.011	-0.032	-0.001	0.098	-0.019	-0.065	-0.047	-0.192	0.041	0.020	0.050	0.023	0.042	-0.040	-0.008	-0.018	-0.010	-0.087	0.042	0.014	-0.197	-0.032	0.056	0.082	0.059	0.062	0.003	-0.072	-0.014	0.141
163	-0.004	-0.013	-0.063	-0.049	-0.038	0.058	-0.000	-0.105	0.029	0.119	1.000	0.025	-0.036	0.081	0.025	-0.037	-0.020	-0.023	0.114	0.322	-0.040	-0.029	0.131	-0.069	0.081	0.010	0.058	-0.076	0.022	-0.081	0.042	0.081	0.136	-0.105	-0.035	0.055	-0.001	-0.048	-0.055	-0.011	0.028	-0.052	0.007	0.013	0.091	0.024	0.006	-0.055	-0.031	-0.073	-0.016	-0.020
166	-0.089	-0.043	-0.095	-0.116	0.072	0.000	0.065	-0.101	0.006	-0.065	0.025	1.000	0.009	0.034	0.020	0.049	0.132	0.113	0.030	0.021	0.041	0.035	0.032	0.072	-0.035	0.026	-0.037	0.057	0.028	-0.014	-0.004	0.036	-0.061	-0.051	-0.008	0.033	-0.033	0.003	-0.067	0.119	-0.060	-0.034	0.043	0.044	0.111	0.017	-0.034	0.026	-0.036	-0.062	-0.201	-0.068
169	0.091	-0.019	0.050	0.031	-0.036	0.169	0.129	0.069	0.134	0.023	-0.036	0.009	1.000	0.068	0.075	0.093	-0.101	-0.144	-0.049	-0.038	-0.022	0.037	-0.040	-0.069	-0.138	-0.012	-0.074	-0.006	-0.095	-0.070	-0.047	-0.023	-0.124	0.080	0.054	0.096	0.026	-0.076	-0.053	0.089	-0.090	-0.117	0.091	-0.046	0.083	0.087	-0.043	-0.045	-0.059	-0.130	0.019	0.172
17	-0.103	-0.076	-0.070	0.058	-0.026	0.079	-0.041	-0.165	0.140	0.025	0.081	0.034	0.068	1.000	-0.023	0.010	0.197	0.030	-0.057	-0.018	0.021	0.029	-0.082	0.016	-0.086	-0.035	-0.019	0.059	0.039	0.008	-0.019	0.016	0.088	-0.079	-0.078	-0.028	0.162	-0.029	-0.058	0.021	-0.020	0.001	-0.106	-0.034	-0.010	0.066	-0.031	0.101	0.225	-0.008	-0.095	0.054
173	-0.052	0.009	0.051	-0.052	-0.052	-0.055	0.006	-0.034	0.052	0.048	0.025	0.020	0.075	-0.023	1.000	0.040	-0.033	-0.016	0.039	0.035	0.011	-0.042	0.004	0.121	-0.053	0.009	-0.056	-0.020	-0.013	-0.009	-0.007	0.110	0.009	0.028	-0.071	-0.018	0.079	-0.081	0.032	0.002	-0.013	0.026	0.091	0.065	-0.029	-0.116	-0.033	0.106	0.041	0.048	0.058	-0.060
176	-0.028	0.056	-0.011	0.004	-0.081	-0.008	-0.015	-0.074	0.113	0.094	-0.037	0.049	0.093	0.010	0.040	1.000	-0.004	-0.052	-0.146	-0.009	0.038	0.049	-0.188	0.023	-0.072	-0.075	-0.084	0.120	-0.038	-0.005	0.005	-0.022	-0.031	-0.037	-0.025	-0.063	-0.069	-0.025	-0.023	-0.066	-0.010	0.095	-0.049	-0.077	0.095	0.154	-0.023	0.054	0.024	-0.109	0.043	0.198
184	-0.036	-0.010	-0.027	-0.117	-0.105	-0.059	-0.043	-0.110	0.060	-0.095	-0.020	0.132	-0.101	0.197	-0.033	-0.004	1.000	0.057	-0.052	-0.109	-0.018	0.005	-0.026	0.064	0.100	0.036	0.073	-0.034	0.123	0.013	0.026	-0.107	-0.043	0.154	-0.005	0.118	0.019	0.016	-0.105	-0.041	-0.052	-0.084	0.061	-0.020	0.109	0.078	0.067	0.068	0.098	0.023	0.011	-0.023
191	-0.019	-0.017	-0.042	0.105	0.023	-0.009	-0.110	0.067	-0.021	-0.031	-0.023	0.113	-0.144	0.030	-0.016	-0.052	0.057	1.000	0.038	-0.024	0.061	-0.034	-0.025	-0.051	0.063	-0.048	0.037	0.062	-0.021	-0.009	0.019	-0.055	-0.000	-0.162	0.050	-0.050	-0.118	-0.042	-0.062	-0.082	0.054	0.089	-0.017	0.109	0.029	-0.042	0.032	0.071	-0.015	0.078	-0.043	-0.043
198	0.063	-0.070	-0.084	-0.034	0.059	0.038	0.038	0.144	-0.035	0.059	0.114	0.030	-0.049	-0.057	0.039	-0.146	-0.052	0.038	1.000	0.109	-0.160	-0.002	0.181	-0.004	0.059	-0.108	0.110	-0.033	0.000	-0.047	-0.059	0.007	0.047	-0.120	-0.069	0.046	-0.025	-0.103	0.119	-0.048	0.026	-0.007	-0.054	0.056	-0.011	0.040	-0.049	-0.059	0.038	0.058	-0.015	-0.119
2	0.003	-0.066	-0.092	-0.084	-0.046	0.188	0.041	-0.028	-0.048	0.041	0.322	0.021	-0.038	-0.018	0.035	-0.009	-0.109	-0.024	0.109	1.000	-0.068	-0.106	0.123	0.009	0.020	-0.074	0.049	-0.037	0.023	-0.124	-0.015	0.032	0.048	-0.015	0.000	-0.000	-0.028	0.048	0.030	0.095	-0.007	-0.038	0.037	-0.057	0.137	-0.007	0.026	-0.090	-0.037	-0.022	0.064	0.028
205	-0.048	-0.076	0.079	-0.137	-0.105	0.055	-0.069	0.127	0.024	0.064	-0.040	0.041	-0.022	0.021	0.011	0.038	-0.018	0.061	-0.160	-0.068	1.000	0.002	0.007	0.016	0.049	0.105	-0.149	0.024	-0.036	-0.064	0.036	0.087	-0.123	0.059	0.151	0.022	0.079	0.181	-0.090	-0.038	-0.041	0.029	-0.039	0.093	-0.138	-0.024	0.163	-0.020	-0.003	0.009	-0.039	-0.014
208	-0.054	-0.101	-0.026	-0.005	0.052	-0.066	0.004	-0.006	-0.096	0.165	-0.029	0.035	0.037	0.029	-0.042	0.049	0.005	-0.034	-0.002	-0.106	0.002	1.000	-0.066	-0.051	0.113	0.136	-0.043	0.035	-0.038	-0.024	-0.029	0.044	0.023	0.057	-0.069	0.108	-0.074	-0.049	-0.060	-0.000	0.007	0.070	0.039	-0.063	-0.025	0.114	-0.056	-0.037	0.022	-0.066	-0.044	0.095
217	-0.060	-0.045	0.015	-0.056	-0.049	-0.073	-0.090	0.141	-0.077	0.011	0.131	0.032	-0.040	-0.082	0.004	-0.188	-0.026	-0.025	0.181	0.123	0.007	-0.066	1.000	-0.006	0.018	-0.016	-0.024	-0.007	-0.050	0.032	-0.043	0.107	0.031	0.125	0.237	-0.000	-0.076	-0.025	0.026	-0.004	0.014	-0.106	-0.056	-0.004	-0.006	-0.005	0.071	-0.076	-0.017	0.046	0.096	-0.041
218	0.128	-0.072	-0.026	-0.095	-0.186	-0.122	-0.018	-0.044	-0.039	-0.032	-0.069	0.072	-0.069	0.016	0.121	0.023	0.064	-0.051	-0.004	0.009	0.016	-0.051	-0.006	1.000	0.135	0.141	-0.059	-0.058	0.069	0.112	-0.009	-0.094	0.003	0.126	0.119	0.071	0.052	0.054	0.102	0.097	0.018	0.041	0.003	0.006	0.058	-0.091	-0.013	0.063	-0.009	-0.093	0.009	-0.182
22	0.099	-0.060	0.103	-0.028	-0.144	-0.136	-0.117	0.105	0.045	-0.001	0.081	-0.035	-0.138	-0.086	-0.053	-0.072	0.100	0.063	0.059	0.020	0.049	0.113	0.018	0.135	1.000	-0.030	0.001	0.047	0.122	-0.041	0.000	-0.068	0.038	0.151	0.019	0.154	-0.027	0.046	0.003	-0.041	-0.017	-0.004	-0.033	0.070	-0.013	-0.190	-0.024	0.046	-0.071	-0.029	0.013	-0.072
221	-0.034	0.008	-0.061	-0.060	-0.070	-0.007	0.026	-0.014	-0.024	0.098	0.010	0.026	-0.012	-0.035	0.009	-0.075	0.036	-0.048	-0.108	-0.074	0.105	0.136	-0.016	0.141	-0.030	1.000	0.017	-0.035	0.051	-0.081	0.032	0.032	0.026	0.065	0.032	-0.051	-0.084	-0.005	-0.095	-0.061	-0.016	0.099	0.104	-0.052	-0.108	0.081	0.002	-0.003	0.061	-0.083	0.010	0.028
236	0.020	0.005	0.061	-0.059	-0.051	0.219	0.071	-0.048	0.069	-0.019	0.058	-0.037	-0.074	-0.019	-0.056	-0.084	0.073	0.037	0.110	0.049	-0.149	-0.043	-0.024	-0.059	0.001	0.017	1.000	0.006	0.144	-0.051	-0.028	-0.001	0.025	-0.055	-0.053	-0.054	-0.033	-0.027	0.163	0.004	0.061	-0.031	0.046	-0.030	-0.017	-0.018	-0.068	0.021	-0.026	0.019	0.013	-0.051
242	-0.077	-0.002	0.092	0.183	0.019	-0.063	-0.122	0.137	-0.026	-0.065	-0.076	0.057	-0.006	0.059	-0.020	0.120	-0.034	0.062	-0.033	-0.037	0.024	0.035	-0.007	-0.058	0.047	-0.035	0.006	1.000	-0.061	0.161	0.028	0.052	-0.106	0.102	-0.074	0.015	-0.095	-0.051	0.009	-0.097	0.049	-0.051	-0.076	-0.065	-0.051	0.092	0.015	-0.028	0.085	-0.016	-0.133	0.072
254	-0.023	-0.012	0.004	-0.049	-0.056	0.019	-0.034	-0.014	0.024	-0.047	0.022	0.028	-0.095	0.039	-0.013	-0.038	0.123	-0.021	0.000	0.023	-0.036	-0.038	-0.050	0.069	0.122	0.051	0.144	-0.061	1.000	-0.022	-0.019	-0.053	0.078	-0.009	-0.045	-0.011	0.007	-0.012	-0.066	0.002	-0.007	0.032	0.015	-0.003	-0.020	-0.051	-0.024	0.014	0.095	0.005	0.006	-0.023
26	-0.017	0.060	0.043	0.025	0.139	-0.084	0.011	0.112	-0.087	-0.192	-0.081	-0.014	-0.070	0.008	-0.009	-0.005	0.013	-0.009	-0.047	-0.124	-0.064	-0.024	0.032	0.112	-0.041	-0.081	-0.051	0.161	-0.022	1.000	-0.017	0.009	-0.003	0.010	-0.050	-0.031	-0.034	0.064	0.028	0.035	0.060	0.020	0.022	-0.012	-0.085	0.008	-0.049	-0.078	0.176	0.004	0.185	-0.112
269	0.022	0.022	0.031	-0.009	0.015	-0.004	0.004	-0.028	-0.033	0.041	0.042	-0.004	-0.047	-0.019	-0.007	0.005	0.026	0.019	-0.059	-0.015	0.036	-0.029	-0.043	-0.009	0.000	0.032	-0.028	0.028	-0.019	-0.017	1.000	-0.015	-0.059	-0.024	-0.006	-0.024	-0.009	-0.004	0.006	-0.016	-0.020	0.066	0.045	-0.020	0.070	-0.027	0.047	-0.024	0.006	0.009	-0.018	0.020
27	-0.068	0.103	0.010	0.072	-0.055	0.011	-0.101	-0.098	-0.046	0.020	0.081	0.036	-0.023	0.016	0.110	-0.022	-0.107	-0.055	0.007	0.032	0.087	0.044	0.107	-0.094	-0.068	0.032	-0.001	0.052	-0.053	0.009	-0.015	1.000	0.158	-0.050	-0.046	-0.003	0.052	0.058	0.036	-0.040	0.062	-0.105	-0.000	-0.004	-0.156	0.050	0.041	-0.042	0.010	-0.056	0.054	0.020
